Date,weekday,weeknum,kosdaq,nasdaq,sp500,dow,kospi,code,Close
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,071050,87200.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,071050,85400.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,071050,84800.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,267250,65000.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,267250,65100.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,267250,65100.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,267250,63200.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,267250,63200.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,267250,62800.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,267250,63600.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,267250,62800.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,267250,62200.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,267250,61800.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,267250,61400.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,267250,61400.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,267250,60300.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,267250,59900.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,267250,60900.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,267250,60900.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,267250,60300.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,267250,59000.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,267250,58200.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,267250,58100.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,011070,200500.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,011070,201500.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,011070,206000.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,011070,209500.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,011070,209500.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,011070,213500.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,011070,215000.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,011070,211500.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,011070,216500.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,011070,214500.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,011070,216500.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,011070,213500.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,011070,217000.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,011070,230500.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,011070,242000.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,011070,257000.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,011070,269000.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,011070,271000.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,011070,285000.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,011070,288000.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,008930,59300.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,008930,59800.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,008930,59300.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,008930,58500.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,008930,57000.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,008930,58700.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,008930,59900.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,008930,58700.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,008930,58200.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,008930,58900.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,008930,57500.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,008930,57000.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,008930,56600.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,008930,54600.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,008930,55800.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,008930,58000.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,008930,57900.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,008930,55900.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,008930,54900.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,008930,55000.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,002790,52700.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,002790,52800.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,002790,51600.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,002790,50600.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,002790,49600.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,002790,50600.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,002790,51000.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,002790,50000.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,002790,50500.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,002790,49400.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,002790,49700.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,002790,49750.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,002790,48400.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,002790,47700.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,002790,48250.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,002790,48650.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,002790,48600.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,002790,47550.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,002790,46500.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,002790,46850.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,028050,25250.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,028050,26300.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,028050,26250.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,028050,25200.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,028050,24800.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,028050,24650.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,028050,24600.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,028050,24100.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,028050,23600.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,028050,23600.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,028050,23800.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,028050,23600.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,028050,22600.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,028050,22400.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,028050,22950.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,028050,23000.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,028050,22900.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,028050,22250.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,028050,22300.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,028050,22250.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,139480,168500.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,139480,171500.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,139480,168000.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,139480,166000.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,139480,168000.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,139480,170000.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,139480,170000.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,139480,170500.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,139480,167000.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,139480,163500.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,139480,166000.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,139480,164500.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,139480,161000.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,139480,158500.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,139480,162500.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,139480,162500.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,139480,162000.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,139480,160500.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,139480,160000.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,139480,159000.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,271560,124000.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,271560,123500.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,271560,120500.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,271560,119000.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,271560,118000.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,271560,120000.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,271560,119500.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,271560,117500.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,271560,117500.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,271560,116000.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,271560,115500.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,271560,114500.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,271560,112500.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,271560,110500.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,271560,110000.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,271560,110500.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,271560,108000.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,271560,108500.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,271560,106000.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,271560,105500.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,241560,38750.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,241560,38200.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,241560,39800.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,241560,38450.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,241560,38050.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,241560,38800.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,241560,41400.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,241560,39600.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,241560,40100.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,241560,39550.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,241560,40850.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,241560,44250.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,241560,44900.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,241560,43050.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,241560,43950.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,241560,43600.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,241560,43300.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,241560,41200.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,241560,39900.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,241560,38800.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,180640,57300.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,180640,57700.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,180640,57200.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,180640,56900.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,180640,54800.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,180640,55500.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,180640,57300.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,180640,56300.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,180640,56600.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,180640,56500.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,180640,57000.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,180640,58800.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,180640,58400.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,180640,57300.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,180640,58300.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,180640,58500.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,180640,57600.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,180640,55800.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,180640,54800.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,180640,54800.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,000100,61200.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,000100,62000.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,000100,61600.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,000100,60800.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,000100,59900.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,000100,60000.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,000100,61700.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,000100,61500.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,000100,61100.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,000100,60600.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,000100,60200.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,000100,60300.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,000100,59500.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,000100,59100.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,000100,59100.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,000100,60200.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,000100,59900.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,000100,59100.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,000100,58800.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,000100,59800.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,069500,39535.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,069500,39904.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,069500,39570.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,069500,39460.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,069500,38825.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,069500,38985.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,069500,39505.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,069500,38945.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,069500,39165.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,069500,38995.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,069500,38945.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,069500,39045.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,069500,38630.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,069500,38625.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,069500,39035.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,069500,39485.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,069500,39415.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,069500,38920.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,069500,38760.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,069500,39045.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,000120,150000.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,000120,149000.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,000120,148000.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,000120,145500.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,000120,142000.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,000120,146000.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,000120,148500.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,000120,145500.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,000120,145000.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,000120,144500.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,000120,143500.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,000120,141000.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,000120,138500.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,000120,137500.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,000120,139000.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,000120,140000.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,000120,140500.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,000120,137500.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,000120,136000.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,000120,136500.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,078930,44350.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,078930,44050.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,078930,43800.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,078930,42700.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,078930,42250.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,078930,42500.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,078930,43450.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,078930,42700.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,078930,42800.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,078930,42150.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,078930,42950.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,078930,44050.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,078930,43350.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,078930,41850.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,078930,42550.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,078930,42700.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,078930,42150.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,078930,41250.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,078930,40300.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,078930,39950.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,003410,7630.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,003410,7660.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,003410,7680.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,003410,7730.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,003410,7850.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,003410,8090.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,003410,8030.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,003410,7970.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,003410,8030.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,003410,8070.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,003410,8150.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,003410,8060.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,003410,7980.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,003410,7870.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,003410,7890.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,003410,7890.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,003410,7870.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,003410,7760.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,003410,7780.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,003410,7780.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,029780,35400.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,029780,35350.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,029780,35150.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,029780,34650.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,029780,34250.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,029780,34300.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,029780,34600.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,029780,34250.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,029780,34250.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,029780,34100.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,029780,34100.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,029780,34050.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,029780,33950.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,029780,33800.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,029780,34200.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,029780,34300.0
2021-11-16,1,46,1035.46,15973.9,4700.9,36144.13,2997.21,029780,34200.0
2021-11-17,2,46,1031.26,15921.6,4688.67,35931.52,2962.42,029780,34300.0
2021-11-18,3,46,1032.77,15993.7,4706.64,35871.34,2947.38,029780,33850.0
2021-11-19,4,46,1041.92,16057.4,4697.96,35602.18,2971.02,029780,33900.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,028670,6200.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,028670,6290.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,028670,6240.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,028670,6070.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,028670,6020.0
2021-11-01,0,44,998.57,15595.9,4613.67,35913.68,2978.94,028670,6080.0
2021-11-02,1,44,1009.44,15649.6,4630.65,36053.09,3013.49,028670,6080.0
2021-11-03,2,44,1005.0,15811.6,4660.57,36157.02,2975.71,028670,5880.0
2021-11-04,3,44,1001.43,15940.3,4680.06,36124.66,2983.22,028670,5900.0
2021-11-05,4,44,1001.35,15971.6,4697.53,36329.07,2969.27,028670,5760.0
2021-11-08,0,45,1002.5,15982.4,4701.7,36431.39,2960.2,028670,5860.0
2021-11-09,1,45,1008.68,15886.5,4685.25,36320.5,2962.46,028670,5680.0
2021-11-10,2,45,987.75,15622.7,4646.71,36079.54,2930.17,028670,5640.0
2021-11-11,3,45,992.65,15704.3,4649.27,35921.24,2924.92,028670,5550.0
2021-11-12,4,45,1009.07,15861.0,4682.85,36100.37,2968.8,028670,5680.0
2021-11-15,0,46,1029.03,15853.8,4682.81,36087.98,2999.52,028670,5740.0
